date,parts,savings,total_value,invested_value
20180216,5815.957544212455,71.371986558687,128409.78073167725,128338.40874511856
20180220,5816.505973840318,59.23874884371021,128741.29031169736,128682.05156285365
20180221,5816.908400057294,50.35293651715368,128491.18055482225,128440.82761830509
20180222,5817.319019850573,41.289407944066014,128445.80866930178,128404.51926135772
20180223,5817.65116709068,33.85731451413413,130209.03806421849,130175.18074970436
20180226,5817.951078638227,27.085851611307305,131385.9488953209,131358.8630437096
20180227,5818.155883857057,22.48125683738506,130830.91636241884,130808.43510558145
20180228,5818.307027162913,19.109068311777303,129832.52081274896,129813.41174443718
20180301,5822.004223519848,937.580342846835,129321.50647779477,128383.92613494793
20180302,5826.302073829253,843.8223085621515,127945.18467935469,127101.36237079253
20180305,5831.681510690832,725.6871853634503,128792.32900088945,128066.641815526
20180306,5840.2771539880005,537.0085171689532,128734.01218578257,128197.00366861362
20180307,5845.909690890034,413.49655822009396,128604.35803296402,128190.86147474393
20180308,5850.571412350367,310.1224186650705,130047.12854467568,129737.00612601062
20180309,5856.651431252146,173.66855445243948,131614.49662604436,131440.8280715919
20180312,5859.7412479459135,104.20113267146368,131847.00568786508,131742.8045551936
20180313,5861.426857946665,66.68872490973675,130509.81273508379,130443.12401017406
20180314,5862.297769815091,47.3489946859131,130227.29196053077,130179.94296584485
20180315,5862.744299972135,37.40570580187135,130588.40950315139,130551.00379734952
20180316,5863.062278930488,30.29862169951579,131074.43100561906,131044.13238391955
20180320,5863.281262897672,25.450842227593263,129824.4261277511,129798.9752855235
20180321,5863.465284243641,21.37870747117834,129771.656596385,129750.27788891383
20180322,5863.573827640631,19.027049649348722,127056.87216978021,127037.84512013086
20180323,5863.636618743356,17.69515617389431,124394.2232946486,124376.5281384747
20180326,5863.702743213487,16.279543679982766,125548.18698121728,125531.9074375373
20180327,5863.748494758995,15.302771059183799,125203.40125991634,125188.09848885715
20180328,5863.798640063891,14.231577085040932,125275.52536640187,125261.29378931683
20180329,5863.851249990779,13.093050918237658,126912.11156684368,126899.01851592545
20180403,5868.093170035007,921.9146763355963,127054.23012897004,126132.31545263444
20180404,5872.788779793672,820.5040619386807,127654.53606026465,126834.03199832597
20180405,5877.653132586996,713.8385338866522,129599.01642525432,128885.17789136767
20180406,5880.630092215641,649.5930658368535,127558.88302293338,126909.28995709652
20180409,5884.241383546838,571.6418979364311,127585.34585834833,127013.7039604119
20180410,5887.909331944822,491.6120322253307,128958.13937312982,128466.52734090449
20180411,5891.99327982142,403.1218664247712,128069.65385493934,127666.53198851457
20180412,5896.047552554711,314.43505581132155,129289.88566319036,128975.45060737904
20180413,5899.359001717078,242.1149929747176,129080.57597507468,128838.46098209996
20180416,5902.1229472244295,181.58624473103822,129434.53751517771,129252.95127044668
20180417,5904.423618660001,130.74209620634753,130616.73274150677,130485.99064530042
20180418,5906.314039502248,88.90462542031631,130803.31252785641,130714.4079024361
20180419,5907.603592802545,60.45514528581509,130391.05180789914,130330.59666261333
20180420,5908.6449495747365,37.48219007720536,130385.73496466565,130348.25277458844
20180423,5909.322159050728,22.489314046323216,130850.1544577022,130827.66514365587
20180424,5909.649483155268,15.292733551499786,129945.43723515155,129930.14450160005
20180425,5909.913452791584,9.481494801929868,130115.04417531811,130105.56268051617
20180426,5910.0920913145055,5.499266985119323,131753.8631757772,131748.3639087921
20180427,5910.190480504299,3.299560191071594,132138.61017092178,132135.3106107307
20180430,5910.252680192822,1.9137449108215248,131682.93448487492,131681.0207399641
20180501,5927.222612668557,621.1865218447093,133600.79672610888,132979.61020426417
20180502,5938.027542914948,378.9237783252727,133518.40833179277,133139.4845534675
20180503,5943.449429289275,257.6681692611854,133177.56555082946,132919.89738156827
20180504,5948.00895946448,154.60090155671125,134608.1538284594,134453.5529269027
20180508,5951.329498336079,78.84645979392273,135851.8825018834,135773.0360420895
20180509,5953.0099867745885,40.21169449490059,136901.10189244006,136860.89019794515
20180510,5953.933056284918,18.899496412603277,137485.6874731413,137466.7879767287
20180511,5954.375588754329,8.693768349797507,137329.099033761,137320.40526541122
20180514,5954.579151042248,3.999133440906853,137330.88534643763,137326.88621299673
20180515,5954.674386232889,1.7996100484080837,137529.17283216736,137527.37322211894
20180516,5954.7153567365685,0.8458167227517993,138626.61932155007,138625.77350482732
20180517,5954.734593619888,0.39753385969334565,138765.364189362,138764.96665550233
20180518,5954.743465886739,0.1908162526528059,138741.54525098755,138741.35443473488
20180521,5954.748019935097,0.0839591511672346,139723.48244851228,139723.3984893611
20180522,5954.750136871959,0.03442325197856619,139339.99667602844,139339.96225277646
20180523,5954.750929223027,0.015834695910140445,139698.47263426814,139698.45679957222
20180524,5954.75125452804,0.008234041873273031,139130.98487071315,139130.9766366713
20180525,5954.751409172454,0.004611063449032898,139506.7296748739,139506.72506381045
20180529,5954.751476398058,0.0030433018763617124,138870.16674923335,138870.16370593148
20180530,5954.751531007656,0.0017651150882897933,139376.3206247272,139376.3188596121
20180531,5954.751563714693,0.001006115600325182,138185.96579367877,138185.96478756316
20180601,5976.951703028116,480.0004829354882,140479.93330847396,139999.93282553848
20180605,5988.786084767419,201.60020283290504,141085.996211161,140884.3960083281
20180606,5994.364017045727,70.56007099151677,140893.75617783997,140823.19610684845
20180607,5996.233173971433,26.81282697677637,140367.45101714335,140340.6381901666
20180608,5996.950810226733,9.920745981407258,141169.14739250336,141159.22664652194
20180611,5997.220814157251,3.5714685533066124,141031.21752386814,141027.64605531484
20180612,5997.319308584756,1.2500139936573142,141354.4677257512,141353.21771175755
20180613,5997.353274625716,0.45000503771663314,141257.31115295214,141256.86114791443
20180614,5997.3651805708005,0.16650186395515426,142808.8264450978,142808.65994323386
20180615,5997.36944665742,0.06493572694251017,142784.23724785744,142784.1723121305
20180618,5997.371117463129,0.025324933507578966,142183.3008293024,142183.27550436888
20180619,5997.371685037035,0.011902718748562113,141828.25645914854,141828.2445564298
20180620,5997.371971431838,0.0051181690618817095,142074.74843540357,142074.7433172345
20180621,5997.372084607884,0.0024567211497032206,141034.20439836013,141034.20194163898
20180622,5997.372138843132,0.0011792261518575459,141266.30269803447,141266.30151880832
20180625,5997.37216025441,0.0006839511680773766,138728.21480887604,138728.21412492488
20180626,5997.372174108406,0.0003624941190810096,139158.2263927663,139158.22603027217
20180627,5997.372179734237,0.00023199623621184614,139116.24478754753,139116.2445555513
20180628,5997.37218361972,0.00014151770408922612,139656.60802094158,139656.6078794239
20180629,5997.372185694867,9.340168469888923e-05,139059.86948867142,139059.86939526975
20180702,6012.430289866417,650.0000607110951,140398.7210171632,139748.7209564521
20180703,6021.412145631108,442.00004128354465,139884.65822737964,139442.6581860961
20180705,6027.692420576041,296.1400276599749,140289.89926478057,139993.7592371206
20180706,6032.77379614824,177.68401659598493,140812.50019764452,140634.81618104855
20180709,6036.329261777795,94.17252879587201,141876.68149528507,141782.5089664892
20180710,6038.122447375577,51.794890837729604,142748.32744068583,142696.53254984808
20180711,6039.028972939212,30.558985594260466,141498.43609407905,141467.8771084848
20180712,6039.662116263814,15.585082653072838,142854.19809850387,142838.6130158508
20180713,6039.97085143173,8.260093806128605,143311.40052070506,143303.14042689893
20180716,6040.128189881761,4.543051593370732,142699.55147345504,142695.00842186165
20180717,6040.221983396581,2.3169563126190735,143360.94551024708,143358.62855393445
20180718,6040.276358594493,1.0194607775523923,144133.4899019235,144132.47044114594
20180719,6040.297751388811,0.5097303887761961,143923.89231228028,143923.3825818915
20180720,6040.309158990556,0.23957328272481215,143048.04913832888,143047.80956504616
20180723,6040.3150205309375,0.1006207787444211,143190.60043448105,143190.4998137023
20180724,6040.317722530602,0.036223480347991596,143960.1365680967,143960.10034461634
20180725,6040.318778305337,0.01086704410439748,145069.74293372556,145069.73206668146
