date,parts,savings,total_value,invested_value
20110411,367.42036564479895,0,3898.1463693084947,3898.1463693084947
20110412,367.42036564479895,0,3844.1723175952734,3844.1723175952734
20110413,367.42036564479895,0,3856.44415780781,3856.44415780781
20110414,367.42036564479895,0,3862.3228836581266,3862.3228836581266
20110415,367.42036564479895,0,3878.1954434539816,3878.1954434539816
20110418,367.42036564479895,0,3874.9621442363077,3874.9621442363077
20110419,367.42036564479895,0,3867.7607050696693,3867.7607050696693
20110420,367.42036564479895,0,3889.9528951546154,3889.9528951546154
20110421,367.42036564479895,0,3905.6050027310835,3905.6050027310835
20110426,367.42036564479895,0,3907.331878449614,3907.331878449614
20110427,367.42036564479895,0,3917.2154862854595,3917.2154862854595
20110428,367.42036564479895,0,3907.919751034646,3907.919751034646
20110429,367.42036564479895,0,3915.672320749751,3915.672320749751
20110503,461.6408793350396,0,4899.579308734509,4899.579308734509
20110504,461.6408793350396,0,4846.444443523046,4846.444443523046
20110505,461.6408793350396,0,4879.774915011036,4879.774915011036
20110506,461.6408793350396,0,4931.017052617225,4931.017052617225
20110509,461.6408793350396,0,4994.2156889981925,4994.2156889981925
20110510,461.6408793350396,0,5009.403673928316,5009.403673928316
20110511,461.6408793350396,0,4999.709215462279,4999.709215462279
20110512,461.6408793350396,0,5012.635160083661,5012.635160083661
20110513,461.6408793350396,0,4980.5511189698755,4980.5511189698755
20110516,461.6408793350396,0,4948.051601064689,4948.051601064689
20110517,461.6408793350396,0,4945.1894276128105,4945.1894276128105
20110518,461.6408793350396,0,4963.978211401747,4963.978211401747
20110519,461.6408793350396,0,4977.642781430065,4977.642781430065
20110520,461.6408793350396,0,4979.489344947405,4979.489344947405
20110523,461.6408793350396,0,4940.157542028059,4940.157542028059
